Days,Queue,RevenuType,Program,Reason,CountryProcessed
7.412337963,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
11.096238426,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.303912037,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
8.531215278,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.119699074,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.794745370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.080925926,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.136597222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.120509259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.932129630,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.013356481,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
2.305659722,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.153136574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.428379630,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.105902778,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.206192130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.321377315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.359305556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.971261574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.406365741,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.232013889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.419502315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.932650463,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.162337963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.882361111,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.808900463,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.021712963,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.219826389,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.448888889,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.206597222,<VL NAOC Orders>,Current Revenue,Select Plus,Order Transaction Request,Canada
2.439583333,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.356469907,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.430520833,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.045081019,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.990474537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.202523148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.861805556,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.188472222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.110578704,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.713645833,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.470509259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.343043981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.992326389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.392708333,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.446250000,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.989502315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.124479167,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.343136574,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.122407407,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.035150463,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
2.438703704,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.318391204,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.081122685,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.787662037,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.184513889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.112083333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.185833333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.200995370,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.009548611,<VL NAOC Orders>,Future Billing,Not Program Specific,Order Transaction Request,United States
0.239861111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.485358796,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.189907407,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.229386574,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.177673611,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.474525463,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
1.216655093,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.177337963,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.849699074,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.207395833,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
1.053194444,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
1.009583333,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
0.248055556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.539363426,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
0.388599537,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
0.395555556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.100844907,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.283668981,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.219907407,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.279618056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.957708333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.112962963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.712326389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.719791667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.067951389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.256053241,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.154386574,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.153668981,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.154652778,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.153726852,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.166527778,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.162673611,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.160266204,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.157349537,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.155358796,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.069710648,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.151990741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.175868056,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.214548611,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.135648148,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.155081019,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.163946759,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.136030093,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.869317130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.232025463,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
0.322083333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.173807870,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.169722222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.275335648,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.252662037,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.044710648,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.344189815,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.242268519,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.224513889,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.347939815,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.348495370,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.372002315,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.365254630,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.458240741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.480266204,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.377025463,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.241643519,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.336597222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.382476852,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.944039352,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.329247685,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.329317130,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.332164352,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.332511574,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.333888889,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.345613426,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.348599537,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.375543981,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.142083333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.292673611,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.347881944,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.371145833,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.342442130,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.337974537,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.340694444,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.701597222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.666631944,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.106493056,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.241504630,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.324467593,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.139016204,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.385925926,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.172581019,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.475868056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.157743056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.220185185,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.200856481,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.191585648,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.004097222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.981562500,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.607523148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.259155093,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.258148148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.117870370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.357152778,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.166712963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.462939815,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.132118056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.076504630,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.296076389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.231747685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.121805556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.801122685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.319143519,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.341331019,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.167025463,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.682627315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.657812500,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.172847222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
0.210763889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.590439815,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.472708333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.172291667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.133344907,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.155543981,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.300763889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.416550926,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.420069444,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.200289352,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.690347222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
0.673414352,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.639976852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.302141204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.222442130,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
4.617581019,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
14.378275463,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.408101852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.303298611,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.530613426,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
10.029675926,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.332974537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.221643519,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
10.093321759,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.223020833,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
15.261932870,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
9.461689815,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.192951389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.129618056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
10.329386574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.307488426,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
7.296203704,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
6.196215278,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
9.994340278,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
13.411539352,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.369976852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.361145833,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.434930556,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
10.494016204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
14.046678241,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.273240741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
15.219328704,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.830127315,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
9.107291667,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
6.007129630,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.870381944,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.116898148,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.670266204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.343009259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.063553241,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.465347222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
12.304409722,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
12.266458333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.252418981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.956087963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
12.241180556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.314826389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.369259259,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.954444444,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
8.128541667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.085393519,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
12.384456019,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Brazil
3.919363426,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
8.274942130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.091458333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.301168981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.840439815,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.591990741,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.913101852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.072337963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.230810185,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,Brazil
7.431875000,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
8.667395833,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
3.206076389,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.255960648,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.377673611,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.216689815,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Ecuador
11.110636574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.903356481,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.043321759,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.087118056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.210949074,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.233078704,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
5.822662037,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
4.092569444,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.763148148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.173171296,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.146331019,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.212210648,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.333611111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.626724537,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
1.001921296,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
6.103449074,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.362175926,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
4.228634259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
5.938194444,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
5.971504630,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.123483796,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.003356481,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.139351852,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.427673611,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
3.415312500,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
3.372708333,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.312662037,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.630937500,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.248842593,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.226747685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.968333333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.974027778,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Brazil
3.088472222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.841076389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.177291667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.173437500,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
0.963611111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.932789352,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.937766204,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.790428241,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.761168981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.697858796,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.690266204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.775358796,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.656875000,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.904525463,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Mexico
2.473599537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Brazil
1.186805556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.624282407,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.515081019,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
7.623634259,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.637141204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.369618056,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.443553241,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
2.345752315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.063611111,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
1.052847222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
2.039629630,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
2.027604167,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
2.240590278,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Argentina
2.295370370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.960636574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.760567130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
0.128229167,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.402604167,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.689652778,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.524236111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.527905093,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.135601852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.178495370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.301898148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Brazil
0.116574074,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.750543981,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.084166667,<VL NAOC Orders>,Non-revenue,Not Program Specific,Order Transaction Request,United States
